,essay_id,essay_set,essay,final_score,clean_essay,char_count,word_count,sent_count,avg_word_len,spell_err_count,noun_count,adj_count,verb_count,adv_count
1671,1672,5,"In ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives, the mood created by the author is grateful. The narrarator in this memoir is very grateful as it states in paragraph ""I will always be grateful to my parents for their love and sacrifice. He also says that they have done a more courageous thing than he could ever do. The narrarator is also very proud of being Cuban. Also, he loves Cuban music. He also states that he loves his house in paragraph ""It was in this simple house that my parents welcomed other refugees to celebrate their arrival to this country and where I celebrated my first birthdays"". The mood created by the author is grateful in ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives.",8,In  Narciso Rodriguez  Home  The Blueprints Our Lives  mood created author grateful  The narrarator memoir grateful states paragraph  I always grateful parents love sacrifice  He also says done courageous thing could ever  The narrarator also proud Cuban  Also  loves Cuban music  He also states loves house paragraph  It simple house parents welcomed refugees celebrate arrival country I celebrated first birthdays   The mood created author grateful  Narciso Rodriguez  Home  The Blueprints Our Lives ,577,128,7,4.5078125,8,33,20,9,9
1672,1673,5,"Based on the memoir ""Narciso Rodriguez"" from Home: The Blueprints of our Lives by: Narciso Rodriguez, designer. The mood created by the author in memoir is happy. You can tell that the mood is happy because throughout the memoir the author tells about all the good times that they had in their house in Newark, New Jersey. The author tells about how her family would always come over to her house and have dinner there. He/@CAPS2 also tells about how their was always cuban music and cuban food. They used to have fun at that house. That's how you can tell that the mood is happy.",5,Based memoir  Narciso Rodriguez  Home  The Blueprints Lives  Narciso Rodriguez  designer  The mood created author memoir happy  You tell mood happy throughout memoir author tells good times house Newark  New Jersey  The author tells family would always come house dinner  He  CAPS also tells always cuban music cuban food  They used fun house  That s tell mood happy ,459,108,7,4.25,5,30,18,5,3
1673,1674,5,"In the short story of there is a very happy mood. The story has a lot of examples of how his family was so nice. He says how his parents made their house a home, and how they put a lot of their Cuban heritage into the house. The story says that he was incredibly greatful to have parents that gave him so much love and sacrafice. The mood in the story is deffinetly a very happy one.",5,In short story happy mood  The story lot examples family nice  He says parents made house home  put lot Cuban heritage house  The story says incredibly greatful parents gave much love sacrafice  The mood story deffinetly happy one ,300,78,5,3.8461538461538463,3,19,11,6,6
1674,1675,5,I think the was happy. I think he was because he has a nice house and a nice family. Another reason why I think he was happy is because he is now in but still around his Cuban culture. His parents put him in I think because they wanted to live there and start a family. That is why I think that this is the mood of the in this memoir.,2,I think happy  I think nice house nice family  Another reason I think happy still around Cuban culture  His parents put I think wanted live start family  That I think mood memoir ,259,71,5,3.647887323943662,0,8,17,5,3
1675,1676,5,"In this memoir ""Narciso Rodriguez from Home: The Blueprints of Our Lives"", the author creates a mood in the memoir. In paragraph the speakers shows the readers how much love and happiness flowed through his family's house. How there was cooking by his loving parents which eventually pass down their culinary skills to him. How passionate Cuban music was played that he loved, friends, and endless celebrations. This showed a happy mood that the author was creating because there was cooking, music, parties and just happiness just flowing through the air. In paragraph Narciso parents came to this country wanting to give their children a better life even though they had left behind the country the loved. This show the love on which his parents did for him and for that he had a happy life. In paragraph the author is grateful for his parents love and sacrifices. This shows the love and apperciation he has for his parents for truning a simple house into a home he can always rember. In conclusion the author creates a mood in the memoir.",8,In memoir  Narciso Rodriguez Home  The Blueprints Our Lives   author creates mood memoir  In paragraph speakers shows readers much love happiness flowed family s house  How cooking loving parents eventually pass culinary skills  How passionate Cuban music played loved  friends  endless celebrations  This showed happy mood author creating cooking  music  parties happiness flowing air  In paragraph Narciso parents came country wanting give children better life even though left behind country loved  This show love parents happy life  In paragraph author grateful parents love sacrifices  This shows love apperciation parents truning simple house home always rember  In conclusion author creates mood memoir ,843,182,10,4.631868131868132,9,51,31,9,6
1676,1677,5,"In the story ""Narciso Rodriguez"" from Home: The Blueprints of our lives, it patrays the mood of Narciso home and relationship with his parents. The mood created by the author in the story is alive, hopeful and cultural. Narciso said that his parents created a traditional Cuban home alive with Cuban food and music. Thats stating the mood was very cultural. Throughout the story it was hopefull they left Cuba and only lived in a room apartment but his parents were hopeful they would succeed. It was also very alive they always had someone other than their family at the table had doors open to family and friends. The Cuban music and food aroma drifted through the small place. Narciso Rodriguez will never forget how his parents turned a simple house into a home.",8,In story  Narciso Rodriguez  Home  The Blueprints lives  patrays mood Narciso home relationship parents  The mood created author story alive  hopeful cultural  Narciso said parents created traditional Cuban home alive Cuban food music  Thats stating mood cultural  Throughout story hopefull left Cuba lived room apartment parents hopeful would succeed  It also alive always someone family table doors open family friends  The Cuban music food aroma drifted small place  Narciso Rodriguez never forget parents turned simple house home ,620,134,8,4.626865671641791,10,46,18,11,6
1677,1678,5,"The author creates a sense of unity and happiness when she explaining how she had grown in her home, her neighborhood, and with her parents. Narciso first begins to tell us about where she grew up and how she was brought. She says that she was born in a simple house in Newark, New Jersey. She also says that she had lived in a traditional Cuban home and how she is thankful for her Cuban roots. Then Narciso continues by telling us about how there was a great sense of unity and ""family"" growing where she did. She says she grew in a neighborhood where everyone was one big family. Towards the end Narciso tells us how much she is greatful for her parents and their love & sacrifice. Throughout the whole memoir, Narciso's main focus is how she grew, her Cuban roots, her gratefulness for her her parents, and last of all her own definition of a real ""family"".",8,The author creates sense unity happiness explaining grown home  neighborhood  parents  Narciso first begins tell us grew brought  She says born simple house Newark  New Jersey  She also says lived traditional Cuban home thankful Cuban roots  Then Narciso continues telling us great sense unity  family  growing  She says grew neighborhood everyone one big family  Towards end Narciso tells us much greatful parents love  sacrifice  Throughout whole memoir  Narciso s main focus grew  Cuban roots  gratefulness parents  last definition real  family  ,681,160,8,4.25625,6,37,29,12,4
1678,1679,5,"I think the mood the author created in the memoir is love. Through the memoir, he talks about his parents immigrating, his new home, and people that were always at his house. This shows their love, and his parents' selflessness. He portrayed his parents as caring people and it seems like they showed love to everyone. Rodriguez says ""My parents always kept their arms and their door open to the many people we considered family."" They seemed to put other people before themselves, and to always surround themselves with people who they love, and to love them.",8,I think mood author created memoir love  Through memoir  talks parents immigrating  new home  people always house  This shows love  parents  selflessness  He portrayed parents caring people seems like showed love everyone  Rodriguez says  My parents always kept arms door open many people considered family   They seemed put people  always surround people love  love ,449,97,6,4.628865979381444,5,22,22,3,3
1679,1680,5,The mood of the menoir is grateful And thankful And it is somthing Never will Forget And the comfart of his home.,2,The mood menoir grateful And thankful And somthing Never Forget And comfart home ,91,22,1,4.136363636363637,3,5,4,2,0
1680,1681,5,"In the memoir by Narciso Rodriguez the author was feeling grateful and homesick. Narciso explains that he is grateful for his parents and what they did for him. ""My parents both shared cooking duties and unwittingly passed on to me their own culinary skills and a love of cooking that is still with me today""",5,In memoir Narciso Rodriguez author feeling grateful homesick  Narciso explains grateful parents   My parents shared cooking duties unwittingly passed culinary skills love cooking still today ,250,55,3,4.545454545454546,6,13,9,4,2
1681,1682,5,"The mood created in the memoir, ""Narciso Rodriguez"" made me feel like I was in their kitchen eating Cuban food, and listen to music. Also, he told the life of a cuban immigrant. My grandfather followed the same path. He was a young boy when his family immigrated from Cuba. But he worked his hardest and became a very succesful man. This story completely reminds me of him and since I have some background with this, I know this ""mood"" and it speaks to me. The memoir really shows, ""The a person coming here with close to nothing and become a very succesful person. Finally, the mood he created shows that if you put your mind too it you could accomplish anything. Also, it shows the mood created in a typical cuban home.",5,The mood created memoir   Narciso Rodriguez  made feel like I kitchen eating Cuban food  listen music  Also  told life cuban immigrant  My grandfather followed path  He young boy family immigrated Cuba  But worked hardest became succesful man  This story completely reminds since I background  I know  mood  speaks  The memoir really shows   The person coming close nothing become succesful person  Finally  mood created shows put mind could accomplish anything  Also  shows mood created typical cuban home ,568,133,9,4.2706766917293235,5,32,24,6,9
1682,1683,5,The mood created by the author in this memoir is being thankful. Narciso Rodriguez is thankful for his parents giving him a loving home in The author created a mood that the reader should be thankful for their parents. The sacrifice and love of anyones parents (like Rodriguez's) is what you should be most thankful for.,5,The mood created author memoir thankful  Narciso Rodriguez thankful parents giving loving home The author created mood reader thankful parents  The sacrifice love anyones parents  like Rodriguez s  thankful ,259,57,3,4.543859649122807,4,18,9,4,1
1683,1684,5,That he was happy. He relizes he has a better life in than what he would of had in Cuba. But he still lived in a house that was like a Cuban house,2,That happy  He relizes better life would Cuba  But still lived house like Cuban house,112,33,3,3.393939393939394,1,5,6,2,1
1684,1685,5,"In the memoir ""@PERSON1"" by the mood is friendly. Anybody was allowed to stay at his house. ""My parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" His parents were ready to take anyone in because they knew they also would. Their community had a strong bond. ""It was a close-knit community of honest, hardworking immigrants who extended a hand to people who, while not necessarily their own kind, were clearly in need."" in the neighborhood cared for each other even if they were a different race. Getting together all the time was life in his house. ""Here, the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home. Getting with family and celebrating was the theme of their home. loved and cared for each other in the neighborhood.",10,In memoir   PERSON  mood friendly  Anybody allowed stay house   My parents always kept arms door open many people considered family  knowing would us   His parents ready take anyone knew also would  Their community strong bond   It closeknit community honest  hardworking immigrants extended hand people  necessarily kind  clearly need   neighborhood cared even different race  Getting together time life house   Here  innocence childhood  congregation family friends  endless celebrations encompassed  formed backdrop life warm home  Getting family celebrating theme home  loved cared neighborhood ,734,160,11,4.5875,2,42,26,12,8
1685,1686,5,"The mood created by the author of the memoir is a mellow, unintense and subdued almost sad mood emphesized by the hardships the Rodriguez family (parents) faced in their struggle to give their children a better life. Although slightly depressing, the mood is happy and in a way, cheerful when the author describes how kind and welcoming the Rodriguez family is in paragraph four. But, the memoir create the depressing mood in paragraph due to the explinations of the families struggles in moving to and what they had to give up in order to selflessely better their childrens life.Over all, between the cheerful mood of the memoir and the sad mood of the memoir, the memoir generates a mellow, calm and serene mood throughout the article.",5,The mood created author memoir mellow  unintense subdued almost sad mood emphesized hardships Rodriguez family  parents  faced struggle give children better life  Although slightly depressing  mood happy way  cheerful author describes kind welcoming Rodriguez family paragraph four  But  memoir create depressing mood paragraph due explinations families struggles moving give order selflessely better childrens lifeOver  cheerful mood memoir sad mood memoir  memoir generates mellow  calm serene mood throughout article ,599,127,3,4.716535433070866,8,36,18,10,4
1686,1687,5,The Created The in this story is A very strong And happy They From Cuba to A the United States And They were hoping For A Better life For there kids then The life that they had And why the was happy.,5,The Created The story A strong And happy They From Cuba A United States And They hoping For A Better life For kids The life And happy ,157,42,1,3.738095238095238,1,10,7,3,2
1687,1688,5,"In the memoirs of Narciso Rodriguez, the mood of the writing is grateful. The two main examples of what Narciso is grateful for are his heritage and his family. Narciso is very grateful for his heritage and is a proud cuban. I know this because in paragraph he talks about how he loves cuban food, cooking, and music and how he is grateful for all of them. Another thing that Narciso is extremely grateful for is his family. His family moved up to before he was born so that their children could have a better life. They have sacrificed so much for their children including social and financial sacrifices. In paragraph Narciso writes, ""I will always be grateful to my parents for their love and sacrifice."" Any sane human being would be grateful to have parents that did what Narciso's parents did for him. As now evident, the main focus and mood of this excerpt from memoirs is that he is grateful.",8,In memoirs Narciso Rodriguez  mood writing grateful  The two main examples Narciso grateful heritage family  Narciso grateful heritage proud cuban  I know paragraph talks loves cuban food  cooking  music grateful  Another thing Narciso extremely grateful family  His family moved born children could better life  They sacrificed much children including social financial sacrifices  In paragraph Narciso writes   I always grateful parents love sacrifice   Any sane human would grateful parents Narciso s parents  As evident  main focus mood excerpt memoirs grateful ,721,163,10,4.423312883435583,8,37,29,17,7
1688,1689,5,"narciso Rodriguez is a clothing designer who wrote a memoir Home: The blueprints of our lives. The mood created in this memoir is a warm feeling that surrounds the meaning of family and home.narciso says in the memoir in ""Passionate Cuban music filled the air, mixing with the Aromas of the kitchen. Here, the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the back drop to lif in our warm home."" That proves that narcisos house was a warm family home, that was alway welcaming.narcisos comunity was also close like a family. In it proves this when saying ""Close â knit community of hones, hard working imigrants who extent a hand to people who were clearly in need"". He also states that blood does'nt mean your family. Like his surrogate grandparents. In he proves that his parents were alway welcoming â ""My parents always kept their arms and their door open to the many people we concidered family, knowing that they would do the same for us.",10,narciso Rodriguez clothing designer wrote memoir Home  The blueprints lives  The mood created memoir warm feeling surrounds meaning family homenarciso says memoir  Passionate Cuban music filled air  mixing Aromas kitchen  Here  innocence childhood  congregation family friends  endless celebrations encompassed  formed back drop lif warm home   That proves narcisos house warm family home  alway welcamingnarcisos comunity also close like family  In proves saying  Close  knit community hones  hard working imigrants extent hand people clearly need   He also states blood doesnt mean family  Like surrogate grandparents  In proves parents alway welcoming   My parents always kept arms door open many people concidered family  knowing would us ,816,176,8,4.636363636363637,18,52,32,11,9
1689,1690,5,"In the memoir from ""Home: The blueprints of our lives"" by Narciso Rodriguez, the mood of this seems to be overjoyed, and happy. His life so far in must be great. For example, Narciso talked about how his sense of ""family"" had nothing to do with being a blood relative. Also, about passionate cuban music filled the air, mixing with the aromas of the kitchen. As well as the love and sacrifice of his parents that was given to give him a better life. But most of all the mood gets serious at times, like when he talked about how his parents turned the simple house he lived in into a home. Then, how it was in he learned the real definition of the word ""family"", and how to love, etc. In conclusion, the memoir jumped from overjoyed and happy into very serious and real.",8,In memoir  Home  The blueprints lives  Narciso Rodriguez  mood seems overjoyed  happy  His life far must great  For example  Narciso talked sense  family  nothing blood relative  Also  passionate cuban music filled air  mixing aromas kitchen  As well love sacrifice parents given give better life  But mood gets serious times  like talked parents turned simple house lived home  Then  learned real definition word  family   love  etc  In conclusion  memoir jumped overjoyed happy serious real ,600,145,8,4.137931034482759,5,35,22,11,8
1690,1691,5,"In the by Narciso Rodriguez, Narciso seems to get a certin mood, tward his parents, a mood of happyness and greatfullness.Thorought the hole Narciso is constantly thanking his parents for everything they have done, and gave up just for him to have a better life. His parents gave up their Jobs, thier houses, they left ther family there, thier friends, and in return they go to and give thier son a better life, witch he is constantly saying how greatfull, and how honored he is to have parents who will give up everything they had for him Over All thorought The sets a mood of happiness, and gratfull ness tward his loving parents.",8,In Narciso Rodriguez  Narciso seems get certin mood  tward parents  mood happyness greatfullnessThorought hole Narciso constantly thanking parents everything done  gave better life  His parents gave Jobs  thier houses  left ther family  thier friends  return go give thier son better life  witch constantly saying greatfull  honored parents give everything Over All thorought The sets mood happiness  gratfull ness tward loving parents ,506,114,2,4.43859649122807,17,34,19,5,9
1691,1692,5,"The mood in the memoir, ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives is happy and sympathetic. One reason is they never gave up no matter how hard it was. Narciso said that his parents, ""drove them to endure these hard times,"" so, no matter how hard the times are they never gave up. Another reason is they stayed very close with their family. The author wrote, ""all lived nearby and regularly joined us at our table, ""this shows that their whole family was very close to each other. My final reason is that the Rodriguez's always wanted to help. Narciso said, ""My parents always kept their arms and their doors open,"" which shows that they always wanted to help people in need. The mood in the memoir, ""Narciso Rodriguez,"" from Home: The Blueprints of Our Lives is happy and sympathetic.",8,The mood memoir   Narciso Rodriguez  Home  The Blueprints Our Lives happy sympathetic  One reason never gave matter hard  Narciso said parents   drove endure hard times    matter hard times never gave  Another reason stayed close family  The author wrote   lived nearby regularly joined us table   shows whole family close  My final reason Rodriguez s always wanted help  Narciso said   My parents always kept arms doors open   shows always wanted help people need  The mood memoir   Narciso Rodriguez   Home  The Blueprints Our Lives happy sympathetic ,630,143,8,4.405594405594406,9,35,26,9,16
1692,1693,5,"The mood in the memoir is gratefulness and happiness. For example, in paragraph it says ""My parents both shared cooking duties and unwittingly passed on to me their rich culinary skills and a love of cooking that is still with me today (and for which I am eternally grateful."" This shows how thanks his parents for loving cooking. Skill that cooking and his eternal gratitude. Also, in paragraph it says ""I will never forget how my parents turned the simple house into a home."" is happy that grew up in and how grateful is to them for passing down their traits and loves to him and all their hard work.",8,The mood memoir gratefulness happiness  For example  paragraph says  My parents shared cooking duties unwittingly passed rich culinary skills love cooking still today  I eternally grateful   This shows thanks parents loving cooking  Skill cooking eternal gratitude  Also  paragraph says  I never forget parents turned simple house home   happy grew grateful passing traits loves hard work ,480,110,6,4.363636363636363,3,23,17,9,7
1693,1694,5,"The author created a heartfelt mood in the memoir. The mood the author created was greatful mood. In the memoir it states ""skills and a love of cooking that is still with me today (and for which I am eternally grateful)"" This quote make me feel grateful for my culture and heritage. This story also make me feel proud. In the story it states ""My Mother and father had come to this country with such courage"". I feel so proud that they wanted to leave to come have a better life. Lastly the mood is happy. This story is happy because he learns a good lesson and he pround of his parents and culture.",8,The author created heartfelt mood memoir  The mood author created greatful mood  In memoir states  skills love cooking still today  I eternally grateful   This quote make feel grateful culture heritage  This story also make feel proud  In story states  My Mother father come country courage   I feel proud wanted leave come better life  Lastly mood happy  This story happy learns good lesson pround parents culture ,471,114,8,4.131578947368421,3,28,22,10,5
1694,1695,5,"The mood created by the author in the memoir is a combonation of calm, nice, and happy. It could also be described as heavenly.Narciso reffers to his childhood like it was one happy dream. ""Here, the innocence of childhood, the congregation of family and friends, and the endless celebrations that encompassed both, form the backdrop to life in our warm home"". He also mentions how greatful he is to his parents. ""I will always be greatful to my parents for their love and sacrifice"". One last fact that contributes to the mood of this memoir, is Narciso's view on family. ""Growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being a blood relative... In our neighborhood, despite customs elsewhere, all of these cultures came together in great solidarity and friendship"".From this excerpt it is clear that the author cherish this time, and would love to go back.",8,The mood created author memoir combonation calm  nice  happy  It could also described heavenlyNarciso reffers childhood like one happy dream   Here  innocence childhood  congregation family friends  endless celebrations encompassed  form backdrop life warm home   He also mentions greatful parents   I always greatful parents love sacrifice   One last fact contributes mood memoir  Narciso s view family   Growing environment instilled great sense  family  nothing blood relative  In neighborhood  despite customs elsewhere  cultures came together great solidarity friendship  From excerpt clear author cherish time  would love go back ,723,159,8,4.547169811320755,8,41,22,13,9
1695,1696,5,"The mood Narciso Rodriguez creates is gratefullness. When I read this, I feel thankful like the author. Although his family had a good life in Cuba, they left to give their kids a better life. the author's family hadn't left Cuba, I think the mood would be different. Then the author wouldn't think his parents were selfless (for that reason, anyway) my parents did that for my siblings and me, I would want people to feel grateful as well. understands how hard it was for his parents. Another mood could be guilt. I feel guilty when I read this because I don't always thank my parents or apreciate them. Narciso Rodriguez created a lot of moods in the memoir.",5,The mood Narciso Rodriguez creates gratefullness  When I read  I feel thankful like author  Although family good life Cuba  left give kids better life  author s family nt left Cuba  I think mood would different  Then author would nt think parents selfless  reason  anyway  parents siblings  I would want people feel grateful well  understands hard parents  Another mood could guilt  I feel guilty I read I nt always thank parents apreciate  Narciso Rodriguez created lot moods memoir ,522,123,9,4.2439024390243905,9,32,26,9,4
1696,1697,5,"In the memoir, the mood, or how the article made me feel, was grateful.Narciso Rodriguez wrote this memoir almost as a thank you letter.""I will never forget how my parents turned this simple house into a home. -paragraph uses words that portait the mood of thankfullness, like ""eternaly grateful"" in paragraph or ""I will always be gratefull"" in paragraph Rodriguez describes all of the sacrifices that were made and all the hardships lived through by his parents. He describes their coming to selflessly and beginning anew all so that their children could life -paragraph I read this memoir, it reminded me of all of the things my parents have done so that I be happy- so that I can have a home.",8,In memoir  mood  article made feel  gratefulNarciso Rodriguez wrote memoir almost thank letter   I never forget parents turned simple house home  paragraph uses words portait mood thankfullness  like  eternaly grateful  paragraph  I always gratefull  paragraph Rodriguez describes sacrifices made hardships lived parents  He describes coming selflessly beginning anew children could life paragraph I read memoir  reminded things parents done I happy I home ,556,124,4,4.483870967741935,8,28,23,5,6
1697,1698,5,"The mood created by the author of the memoir, Home: The Blueprints of Our Lives, is a comforting one. This is shown, for instance, by his reccolection of his childhood in his family's home being fond. For example, he states that he is ""eternally grateful"" for his parents passing on, ""their rich culinary skills and love of cooking"" that he claims to still have. Also, he remembers life as being neighborly and treating neighbors and friends as part of their family with kindness and sharing. This is shown when Narciso says, ""my parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" In addition the comforting feeling is shown when Narciso says, ""I learned here about how to love.... My parents turned this simple house into a home. This shows that Narciso had a great place to grown up in and has fond and comforting memories of it.",8,The mood created author memoir  Home  The Blueprints Our Lives  comforting one  This shown  instance  reccolection childhood family s home fond  For example  states  eternally grateful  parents passing   rich culinary skills love cooking  claims still  Also  remembers life neighborly treating neighbors friends part family kindness sharing  This shown Narciso says   parents always kept arms door open many people considered family  knowing would us   In addition comforting feeling shown Narciso says   I learned love  My parents turned simple house home  This shows Narciso great place grown fond comforting memories ,725,164,7,4.420731707317073,8,41,34,9,6
1698,1699,5,"The mood created by the author in the memoir is humble. He loves him home alot. He loves the scent and the music and culture in his house. In the memoir he stated that ""Passionate cuban music filled the air mixing with the aromas of the kitchen. The mood in the memoir is also touching. He say that his mom is so helping and opening to family members in need. He had stated that ""My parents always kept their arms and their door open to the many people we considered family."" example of mood from the memoir is how he explains how close his community is. He states that all the cultures and ethicitys came together in great friend. The mood the author created in the memoir is touching, humble and inspiring.",8,The mood created author memoir humble  He loves home alot  He loves scent music culture house  In memoir stated  Passionate cuban music filled air mixing aromas kitchen  The mood memoir also touching  He say mom helping opening family members need  He stated  My parents always kept arms door open many people considered family   example mood memoir explains close community  He states cultures ethicitys came together great friend  The mood author created memoir touching  humble inspiring ,563,132,10,4.265151515151516,4,37,27,5,4
1699,1700,5,"In the memoir by the mood in the memoir by grateful, friendship. The first Narciso was very grateful cooking that is still with me today (And for which I am grateful that means that Narciso like these there cooking and it very grateful.The shows that Narciso is very friendship with his Parents and friendship ""All of these cultures came together as a family in the memeior by the two How Narciso grateful and friendship.",5,In memoir mood memoir grateful  friendship  The first Narciso grateful cooking still today  And I grateful means Narciso like cooking gratefulThe shows Narciso friendship Parents friendship  All cultures came together family memeior two How Narciso grateful friendship ,342,75,2,4.56,5,18,8,6,5
1700,1701,5,There are several of mood the author created.First of all the author create this family full of love in a home that is loved by family gatered up.Also the author talk about the relationship where they are from there nationnalityIn addition In the there family living all over the basement upstairs allmost everywhereThe best example the author talk about in the where instanters are from.As you can see this was a great the made the word loved have the whole family in it.,2,There several mood author createdFirst author create family full love home loved family gatered upAlso author talk relationship nationnalityIn addition In family living basement upstairs allmost everywhereThe best example author talk instanters fromAs see great made word loved whole family ,386,86,1,4.488372093023256,5,21,14,7,3
1701,1702,5,"In the nonfiction memoir Narciso Rodriguez from Home: The Blueprints of Our Lives the author created a warm, busy, and giving mood. The mood is warm because in the memoir it says ""the congregation of family and friends and endless celebration that encompassed both, form the backdrop to life in our warm home"". This shows she were a lot of friends and family together in this home showing friends and family being together. Also the mood is busy because in the memoir it says ""countless extended family members came and went-and there was often someone staying with us temporaily until they were able to get back on their feet"". This shows how people were always coming and going in this home. The mood was also giving. It was giving because in the memoir it says ""It was close-knit community of honest, hardworking immigrants who extended a hand to people, who while not necessarily their own kind, were clearly in need"". This shows how people were given when othrs needed help even if they were not the same kind. That is the mood the author gave in this memoir.",10,In nonfiction memoir Narciso Rodriguez Home  The Blueprints Our Lives author created warm  busy  giving mood  The mood warm memoir says  congregation family friends endless celebration encompassed  form backdrop life warm home   This shows lot friends family together home showing friends family together  Also mood busy memoir says  countless extended family members came wentand often someone staying us temporaily able get back feet   This shows people always coming going home  The mood also giving  It giving memoir says  It closeknit community honest  hardworking immigrants extended hand people  necessarily kind  clearly need   This shows people given othrs needed help even kind  That mood author gave memoir ,853,190,9,4.489473684210527,8,52,38,9,13
1702,1703,5,"The authors mood of the memoir is that is grateful because tells us how much appreciates of what his parents have done. appreciates that his parents ""immigrated"" to the United States so can have a ""better life"". said that ""they came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country the loved."" is grateful that his parents did that for him. is happy that his parents made their house like if they were in Cuba where they originally came from. said that the ""Cuban feast always filled the air with not just scent and music but life and love."" is thankful of the ""sacrifice"" that his parents needed to make. is so grateful that can't ""express his gratitude"". The author thanks his parents of what they've done to make him happy. That is how grateful the author is towards what his parents did to make them have a better life and has learned what the word ""family"" truly means.",8,The authors mood memoir grateful tells us much appreciates parents done  appreciates parents  immigrated  United States  better life   said  came selflessly  many immigrants  give children better life  even though meant leaving behind families  friends  careers country loved   grateful parents  happy parents made house like Cuba originally came  said  Cuban feast always filled air scent music life love   thankful  sacrifice  parents needed make  grateful ca nt  express gratitude   The author thanks parents ve done make happy  That grateful author towards parents make better life learned word  family  truly means ,780,178,10,4.382022471910112,4,38,40,12,9
1703,1704,5,"The mood portrayed in Narciso Rodriguez's memoir is closeness. The first way in which the extreme closeness of Narciso's childhood is displayed in the memoir is through the way that, ""all of the cultures came together in great solidarity and friendship"" when, during the time period that this story is taking place in, the many different immigrants would never usualy even think of mingaling with each other. This shows that, in Narciso's youth nobody cared about race and every person in his neighbor hood was extremely close to the friendly people who surrounded them, regardless of ethnicity. The second form in which the tight bond between his literal family and his many neighbors is describing all of his aquaintances as ""family"" that have a close enough bond to each other to be able to show up at each others doors and immediatly be taken in and fed a meal that the Rodriguez family worked hard to procure. This insight into the early years of Narciso's life shows that he grew up with the understanding that ""...' family' had nothing to do with being a blood relative"" and that you should treat all of your friends as you would family. Finaly, and possibly the most extreme way that the shoed their extrordinary closeness to their friends and relatives is by keeping their, ""... arms and their door open to the many people we considered a family..."" This willingness to give anyone they knew a place to stay and food to eat shows how extremly close they were to everyone the knew. Wether it be by always having their door open, to mixing between many races, or considering almost everyone family the Rodriguez family showed extreme closeness with the rest of human kind.",10,The mood portrayed Narciso Rodriguez s memoir closeness  The first way extreme closeness Narciso s childhood displayed memoir way   cultures came together great solidarity friendship   time period story taking place  many different immigrants would never usualy even think mingaling  This shows  Narciso s youth nobody cared race every person neighbor hood extremely close friendly people surrounded  regardless ethnicity  The second form tight bond literal family many neighbors describing aquaintances  family  close enough bond able show others doors immediatly taken fed meal Rodriguez family worked hard procure  This insight early years Narciso s life shows grew understanding    family  nothing blood relative  treat friends would family  Finaly  possibly extreme way shoed extrordinary closeness friends relatives keeping    arms door open many people considered family   This willingness give anyone knew place stay food eat shows extremly close everyone knew  Wether always door open  mixing many races  considering almost everyone family Rodriguez family showed extreme closeness rest human kind ,1350,293,7,4.607508532423208,17,81,45,26,13
1704,1705,5,"The mood created by the author, Narciso Rodriguez is very happy and uplifting. The whole story is an optimistic view of Narciso's child hood. None of the bad parts of his childhood are written about. He writes about his perent's coming from Cuba and how some of his family would come and eat with them. Narciso's memoir is a happy look back at his child hood.Narciso is very grateful for his family, specifically his parents. They came from Cuba to to start a good life for their son. This causes the beginning this memoir to start off with a happy, uplifting mood. As the memoir progresses, it still maintains the same happy mood. Paragraph is a great example of how the mood created by the author is so happy. Paragraph talks about how Narciso's family would go to their house and share meals with them. Narciso was happy to be around his family. The best example of the mood created by Narciso is the final paragraph. Paragraph talks about Narciso's gratitude towards his parents. He loves them so much for coming to and leaving their promising jobs in Cuba to give Narciso a better life. The final paragraph talks about how Narciso's whole family a house into a home. This is a very happy paragraph to complete the happy mood of the story.The mood created by Narciso Rodriguez is extremely happy. There are no mad, or sad parts of his child hood mentioned in the memoir.",8,The mood created author  Narciso Rodriguez happy uplifting  The whole story optimistic view Narciso s child hood  None bad parts childhood written  He writes perent s coming Cuba family would come eat  Narciso s memoir happy look back child hoodNarciso grateful family  specifically parents  They came Cuba start good life son  This causes beginning memoir start happy  uplifting mood  As memoir progresses  still maintains happy mood  Paragraph great example mood created author happy  Paragraph talks Narciso s family would go house share meals  Narciso happy around family  The best example mood created Narciso final paragraph  Paragraph talks Narciso s gratitude towards parents  He loves much coming leaving promising jobs Cuba give Narciso better life  The final paragraph talks Narciso s whole family house home  This happy paragraph complete happy mood storyThe mood created Narciso Rodriguez extremely happy  There mad  sad parts child hood mentioned memoir ,1099,254,17,4.326771653543307,14,78,37,25,10
